cliente_id;idade;genero;uf;data_cadastro
9487;46;F;SP;2024-07-12
9488;47;F;RJ;2024-09-10
9489;24;F;RJ;2022-07-09
9490;50;F;SC;2021-01-07
9491;24;F;RS;2025-11-01
9492;41;F;PR;2021-02-13
9493;28;F;MG;2024-04-10
9494;26;F;RS;2024-01-31
9495;29;F;ES;2023-01-05
9496;52;F;RJ;2025-05-23
9497;21;M;SC;2025-07-16
9498;53;F;ES;2022-08-12
9499;45;F;MG;2023-03-23
9500;30;F;SP;2024-08-12
9501;40;M;MG;2024-05-13
9502;36;F;RS;2022-05-06
9503;59;;PR;2021-11-14
9504;54;F;ES;2024-04-09
9505;56;F;SC;2021-08-06
9506;41;F;RS;2022-05-16
9507;33;F;ES;2024-05-01
9508;50;F;SP;2021-11-29
9509;29;F;RS;2024-03-22
9510;51;F;SC;2022-07-07
9511;24;F;SP;2023-11-13
9512;28;F;RJ;2025-09-18
9513;48;F;RS;2021-08-04
9514;46;F;MG;2023-12-03
9515;30;M;RS;2024-10-16
9516;48;F;RS;2025-07-07
9517;19;F;PR;2023-01-13
9518;56;F;RJ;2023-07-25
9519;32;F;MG;2022-02-18
9520;28;F;SP;2024-12-12
9521;51;F;PR;2022-09-14
9522;56;F;SP;2025-08-01
9523;21;Outro;SC;2022-09-09
9524;28;F;SP;2021-11-12
9525;46;F;ES;2025-08-03
9526;19;M;MG;2024-12-24
9527;33;F;RJ;2023-02-06
9528;56;M;RS;2022-05-14
9529;30;F;ES;2021-12-15
9530;54;F;SC;2021-03-16
9531;34;M;MG;2021-08-21
9532;38;Outro;SC;2023-07-02
9533;61;F;MG;2022-12-25
9534;36;F;MG;2022-07-24
9535;24;F;PR;2021-02-07
9536;55;F;ES;2021-09-19
9537;25;M;RJ;2025-01-09
9538;30;F;ES;2021-07-31
9539;54;F;SC;2025-01-21
9540;19;F;SP;2025-08-01
9541;58;M;SC;2023-09-18
9542;28;F;MG;2024-07-29
9543;41;M;SP;2025-05-13
9544;23;F;ES;2023-02-24
9545;43;F;RJ;2025-05-08
9546;24;F;SP;2021-07-25
9547;56;F;SP;2021-01-05
9548;36;F;RS;2025-07-01
9549;23;M;PR;2024-06-20
9550;60;F;ES;2021-05-28
9551;46;F;SP;2025-09-11
9552;60;F;ES;2025-09-06
9553;56;F;RJ;2023-09-02
9554;19;F;SP;2024-09-08
9555;36;M;RJ;2022-01-22
9556;21;F;SC;2024-11-17
9557;23;F;SP;2025-08-02
9558;54;F;RS;2025-09-07
9559;45;F;MG;2025-11-24
9560;47;M;PR;2024-06-27
9561;24;F;PR;2022-03-04
9562;26;F;PR;2022-01-04
9563;42;;RJ;2023-09-28
9564;50;F;ES;2022-10-10
9565;18;M;RS;2025-01-10
9566;23;F;PR;2023-11-12
9567;35;F;SC;2022-07-04
9568;27;M;SP;2022-06-23
9569;45;F;SP;2024-07-29
9570;28;M;MG;2024-07-26
9571;50;F;RJ;2024-02-18
9572;18;F;SP;2024-06-30
9573;30;F;SP;2022-04-22
9574;54;F;RS;2023-12-25
9575;37;F;MG;2025-05-29
9576;18;M;MG;2024-08-19
9577;20;M;ES;2024-09-02
9578;35;F;ES;2021-06-23
9579;58;M;ES;2024-12-09
9580;31;Outro;SP;2024-07-07
9581;48;F;MG;2024-08-01
9582;44;F;SC;2021-03-14
9583;34;F;RJ;2024-01-08
9584;63;M;ES;2023-12-04
9585;46;M;SC;2023-01-15
9586;53;M;PR;2023-10-24
9587;54;Outro;SP;2022-03-19
9588;43;F;RJ;2021-03-20
9589;34;F;SP;2024-11-01
9590;39;F;SC;2025-09-13
9591;42;F;ES;2021-05-19
9592;19;F;SC;2023-03-26
9593;39;M;SC;2023-10-28
9594;22;F;RS;2023-06-02
9595;21;F;SP;2022-12-26
9596;53;M;ES;2022-05-28
9597;23;F;SP;2022-11-27
9598;38;F;ES;2025-11-22
9599;30;F;RS;2022-12-28
9600;54;F;MG;2021-03-18
9601;42;Outro;MG;2023-12-03
9602;43;F;RS;2024-03-26
9603;56;M;RS;2022-06-14
9604;37;F;RS;2024-05-28
9605;50;F;RS;2025-05-28
9606;31;F;MG;2023-10-10
9607;53;F;MG;2021-07-09
9608;34;F;RS;2023-05-25
9609;38;F;MG;2021-09-19
9610;63;F;PR;2021-05-24
9611;33;F;SP;2025-02-17
9612;63;F;SC;2022-10-03
9613;33;F;RS;2021-10-05
9614;37;F;MG;2023-03-25
9615;46;F;PR;2025-09-22
9616;45;Outro;RS;2025-08-14
9617;25;Outro;PR;2021-11-03
9618;41;M;SP;2022-08-30
9619;20;M;SP;2022-07-04
9620;42;F;ES;2024-03-25
9621;36;F;ES;2021-10-27
9622;50;M;MG;2021-12-13
9623;19;F;RJ;2024-12-17
9624;32;F;ES;2022-03-02
9625;39;M;RJ;2021-02-11
9626;27;F;SC;2021-11-12
9627;35;F;ES;2022-09-30
9628;39;F;SC;2021-03-18
9629;63;F;PR;2021-04-06
9630;44;M;PR;2024-07-10
9631;30;F;SC;2023-03-30
9632;50;Outro;PR;2023-01-07
9633;22;M;SC;2025-07-05
9634;43;F;RJ;2023-01-20
9635;30;F;MG;2021-07-24
9636;44;F;SC;2024-08-04
9637;31;Outro;ES;2024-07-10
9638;41;F;ES;2025-05-31
9639;20;M;RJ;2023-07-25
9640;64;F;SC;2022-10-17
9641;47;F;PR;2021-11-11
9642;52;Outro;MG;2024-10-24
9643;31;F;ES;2025-06-09
9644;29;M;MG;2024-06-29
9645;45;F;MG;2024-09-18
9646;61;M;SP;2023-01-14
9647;46;M;MG;2024-12-20
9648;60;M;SC;2021-10-22
9649;34;F;RS;2023-04-11
9650;57;F;SP;2022-10-04
9651;38;F;RS;2021-10-12
9652;40;F;RJ;2024-09-02
9653;37;F;PR;2022-05-27
9654;28;F;SP;2023-10-05
9655;51;F;RS;2021-01-29
9656;27;M;MG;2025-10-30
9657;27;M;PR;2024-08-10
9658;60;;MG;2023-10-28
9659;23;F;MG;2022-06-26
9660;53;F;SP;2021-08-03
9661;41;F;RJ;2022-09-19
9662;29;F;RS;2021-08-03
9663;60;F;MG;2024-04-02
9664;40;;SC;2024-04-08
9665;44;F;SP;2021-08-09
9666;62;F;SC;2023-10-21
9667;54;F;SC;2024-07-07
9668;23;F;RS;2025-10-14
9669;18;F;MG;2021-09-18
9670;23;F;RS;2025-07-24
9671;39;F;SC;2023-10-21
9672;58;F;RS;2025-06-29
9673;41;F;PR;2022-07-20
9674;42;F;RJ;2025-07-02
9675;32;F;MG;2025-02-04
9676;43;F;SC;2023-03-12
9677;25;Outro;RJ;2024-07-02
9678;41;F;RS;2024-07-25
9679;55;F;RJ;2025-05-02
9680;23;M;PR;2022-10-08
9681;52;F;PR;2023-11-14
9682;59;M;ES;2023-09-16
9683;18;Outro;RJ;2024-12-27
9684;63;F;MG;2023-09-19
9685;53;M;PR;2022-09-21
9686;29;F;MG;2025-11-10
9687;55;F;RJ;2022-04-23
9688;28;M;PR;2025-02-26
9689;29;Outro;ES;2022-01-17
9690;59;M;RJ;2023-03-30
9691;56;F;MG;2022-01-09
9692;24;F;ES;2022-07-07
9693;28;F;RJ;2023-02-01
9694;53;F;PR;2024-09-08
9695;48;;SC;2024-01-18
9696;50;F;RJ;2021-04-02
9697;30;F;SP;2022-01-12
9698;35;F;MG;2024-01-10
9699;58;F;PR;2025-07-24
9700;41;M;PR;2022-08-26
9701;26;F;SP;2021-04-10
9702;48;M;SC;2025-06-02
9703;58;F;ES;2025-04-28
9704;27;F;PR;2024-02-21
9705;19;M;RS;2023-03-11
9706;55;F;ES;2024-11-20
9707;32;F;ES;2021-01-23
9708;20;M;ES;2022-10-18
9709;60;F;SC;2023-02-09
9710;48;F;RJ;2022-06-03
9711;23;M;SP;2024-07-24
9712;20;;MG;2025-09-18
9713;28;F;SP;2024-01-24
9714;32;M;PR;2023-07-08
9715;62;F;SP;2024-11-06
9716;45;F;MG;2022-01-12
9717;27;F;RJ;2023-11-15
9718;55;;PR;2021-10-18
9719;64;F;RJ;2024-06-04
9720;24;F;PR;2024-04-11
9721;32;F;MG;2025-07-29
9722;35;Outro;RJ;2025-01-16
9723;35;F;MG;2024-08-04
9724;58;F;MG;2023-12-29
9725;41;M;SC;2024-07-28
9726;19;F;SP;2023-05-13
9727;57;F;PR;2021-12-08
9728;37;F;ES;2023-05-20
9729;51;Outro;ES;2024-09-18
9730;60;Outro;RJ;2025-11-02
9731;43;F;MG;2024-11-10
9732;24;F;SP;2024-09-27
9733;55;F;PR;2021-11-13
9734;47;F;RJ;2024-08-23
9735;59;M;MG;2025-11-29
9736;22;F;SC;2024-04-11
9737;28;M;ES;2022-06-28
9738;18;M;ES;2024-05-08
9739;51;M;PR;2025-06-04
9740;18;Outro;PR;2021-03-16
9741;36;F;PR;2023-02-15
9742;19;F;RJ;2025-06-09
9743;38;M;PR;2021-08-05
9744;37;M;RJ;2022-09-25
9745;40;F;SP;2022-06-16
9746;38;M;MG;2022-03-25
9747;41;F;ES;2025-08-12
9748;21;F;RS;2023-10-28
9749;29;F;RS;2023-06-08
9750;39;;RJ;2022-01-28
9751;37;F;MG;2025-06-10
9752;35;F;SC;2024-11-10
9753;18;;PR;2025-03-05
9754;47;M;ES;2024-03-16
9755;50;M;SC;2021-11-12
9756;41;F;RJ;2022-03-30
9757;31;F;PR;2024-04-25
9758;53;F;MG;2024-09-10
9759;22;M;SP;2023-03-24
9760;28;F;MG;2021-11-14
9761;41;F;RJ;2022-01-29
9762;48;M;SP;2022-01-14
9763;30;F;SP;2022-12-06
9764;33;M;PR;2023-03-05
9765;41;F;MG;2025-02-06
9766;30;F;RJ;2025-09-20
9767;41;F;SC;2023-11-08
9768;43;M;SC;2023-04-07
9769;19;M;SP;2021-05-29
9770;33;F;PR;2022-07-12
9771;55;F;SC;2023-11-02
9772;63;F;SP;2023-01-12
9773;18;Outro;RS;2022-04-07
9774;28;M;MG;2025-07-07
9775;52;;SC;2024-03-29
9776;60;M;ES;2025-10-29
9777;46;F;RS;2023-09-04
9778;54;F;RJ;2022-11-26
9779;34;F;RS;2022-07-21
9780;56;F;ES;2021-09-23
9781;59;F;MG;2022-07-01
9782;45;F;ES;2021-03-21
9783;46;M;MG;2022-06-02
9784;60;F;MG;2025-07-21
9785;20;F;PR;2023-12-28
9786;27;F;RS;2022-12-03
9787;59;F;ES;2021-09-01
9788;31;M;SP;2021-01-09
9789;29;M;MG;2024-03-26
9790;64;F;RS;2025-05-26
9791;59;F;ES;2022-04-09
9792;47;F;SP;2022-10-08
9793;49;F;RJ;2024-08-16
9794;49;F;SP;2024-09-05
9795;59;;ES;2021-09-06
9796;49;F;ES;2021-11-19
9797;43;F;SP;2022-07-10
9798;18;M;SP;2025-07-10
9799;59;F;SC;2025-01-25
9800;19;F;MG;2024-11-22
9801;34;M;ES;2022-01-28
9802;47;F;MG;2024-06-05
9803;56;M;MG;2023-07-08
9804;24;M;RS;2022-07-23
9805;44;M;RJ;2021-09-01
9806;26;;RS;2023-12-17
9807;39;M;ES;2024-03-12
9808;51;M;MG;2021-07-11
9809;63;M;RJ;2022-06-03
9810;18;Outro;SC;2024-11-28
9811;26;;MG;2023-08-18
9812;37;M;MG;2024-07-22
9813;36;F;SC;2025-07-28
9814;53;M;ES;2023-11-29
9815;57;F;RS;2021-07-12
9816;62;F;SP;2021-11-23
9817;21;F;SC;2022-04-28
9818;26;Outro;SP;2021-01-25
9819;58;F;ES;2021-04-12
9820;39;M;RS;2022-10-25
9821;35;F;SP;2021-08-05
9822;29;F;RS;2023-01-12
9823;59;F;PR;2021-09-24
9824;60;M;SP;2021-06-11
9825;56;M;RS;2021-10-14
9826;26;F;SC;2022-11-09
9827;23;F;MG;2023-06-05
9828;36;M;MG;2021-09-04
9829;64;F;RJ;2021-06-23
9830;24;F;SC;2024-11-20
9831;33;F;RS;2023-10-30
9832;22;M;ES;2023-06-28
9833;33;F;RJ;2025-01-11
9834;18;F;MG;2023-10-15
9835;54;;MG;2023-02-27
9836;56;M;RJ;2025-05-14
9837;36;F;SC;2022-08-20
9838;54;F;PR;2022-10-24
9839;34;F;SP;2024-09-06
9840;43;F;RS;2025-05-15
9841;39;F;RS;2024-02-23
9842;25;F;PR;2021-02-10
9843;50;F;PR;2021-12-03
9844;19;Outro;PR;2025-09-05
9845;47;Outro;RS;2025-12-01
9846;64;F;SC;2021-11-22
9847;37;F;PR;2025-09-05
9848;35;F;SP;2024-04-24
9849;60;F;ES;2024-06-18
9850;27;F;RJ;2024-09-24
9851;41;Outro;PR;2024-01-23
9852;21;M;PR;2023-07-08
9853;54;F;RJ;2024-12-10
9854;21;M;RS;2023-12-23
9855;30;F;RS;2023-10-13
9856;42;F;RJ;2023-01-03
9857;30;F;RS;2022-06-04
9858;35;M;RS;2025-10-15
9859;41;M;ES;2024-05-17
9860;19;M;MG;2024-05-17
9861;50;F;ES;2024-10-31
9862;36;M;MG;2021-03-26
9863;26;;SC;2021-07-26
9864;45;F;SP;2024-10-02
9865;52;F;RS;2025-08-16
9866;56;M;ES;2021-06-10
9867;27;;SP;2022-03-26
9868;18;F;RJ;2021-04-26
9869;59;F;ES;2021-12-28
9870;38;F;SC;2024-06-28
9871;26;M;RJ;2023-07-01
9872;64;Outro;SC;2021-07-02
9873;32;F;SC;2022-11-07
9874;52;F;PR;2024-09-13
9875;22;Outro;RJ;2022-08-15
9876;58;F;RS;2023-10-28
9877;39;M;SC;2025-06-11
9878;58;F;PR;2025-03-24
9879;40;F;MG;2024-11-11
9880;24;F;PR;2023-07-20
9881;40;F;RS;2024-10-25
9882;61;Outro;MG;2025-04-21
9883;42;;PR;2023-02-02
9884;44;M;PR;2022-09-04
9885;58;F;SP;2021-03-20
9886;23;F;SP;2024-05-29
9887;51;F;RS;2025-09-28
9888;26;Outro;RJ;2025-10-28
9889;50;F;SC;2025-06-11
9890;23;;RS;2025-05-13
9891;54;;SP;2024-12-06
9892;48;F;MG;2025-02-11
9893;51;M;SP;2022-11-13
9894;58;;RJ;2024-01-26
9895;46;M;ES;2025-08-09
9896;31;M;MG;2022-01-28
9897;53;M;ES;2022-04-13
9898;53;F;MG;2023-05-20
9899;32;F;SC;2024-10-26
9900;25;F;SC;2024-11-17
9901;43;F;SC;2021-01-18
9902;53;M;RJ;2024-04-22
9903;38;F;SP;2024-03-12
9904;45;F;ES;2025-01-26
9905;21;F;ES;2025-03-11
9906;33;;SP;2024-09-19
9907;39;M;RJ;2021-03-03
9908;29;F;SP;2021-06-12
9909;33;;PR;2022-07-06
9910;57;F;PR;2021-06-28
9911;55;M;SC;2024-06-12
9912;59;M;PR;2023-12-20
9913;54;Outro;ES;2024-06-05
9914;46;M;SC;2021-08-27
9915;35;F;ES;2022-07-22
9916;27;F;RJ;2023-01-16
9917;59;F;MG;2021-03-25
9918;56;F;SP;2025-10-05
9919;35;F;RS;2023-12-01
9920;18;F;RS;2022-03-14
9921;56;F;RS;2022-06-13
9922;38;F;MG;2021-04-15
9923;18;F;ES;2022-06-21
9924;32;M;SP;2022-01-17
9925;21;F;ES;2024-01-22
9926;37;;RJ;2024-05-23
9927;27;F;SC;2025-09-16
9928;40;F;SP;2021-08-05
9929;58;F;ES;2022-05-04
9930;51;F;PR;2021-05-31
9931;63;F;RS;2024-10-29
9932;50;Outro;PR;2025-11-29
9933;51;F;ES;2023-03-24
9934;56;F;MG;2022-09-23
9935;27;F;SC;2025-01-12
9936;37;M;RJ;2022-02-26
9937;18;F;RJ;2022-10-08
9938;30;M;RS;2021-07-26
9939;18;F;ES;2023-02-14
9940;22;F;RJ;2023-04-14
9941;33;F;SP;2025-09-22
9942;32;M;RJ;2025-08-21
9943;45;M;PR;2025-02-09
9944;48;F;ES;2022-08-11
9945;40;F;SP;2022-07-18
9946;62;F;RS;2021-08-14
9947;60;F;RJ;2025-06-18
9948;34;F;RS;2023-03-15
9949;51;M;PR;2022-11-21
9950;30;M;SC;2024-11-11
9951;31;F;MG;2021-04-16
9952;28;;RJ;2024-01-05
9953;45;Outro;RS;2022-05-31
9954;59;F;PR;2023-08-06
9955;49;F;SC;2021-07-06
9956;52;Outro;SC;2022-06-16
9957;48;F;PR;2021-10-02
9958;34;F;PR;2025-07-30
9959;64;M;RS;2022-06-23
9960;26;F;PR;2022-10-10
9961;27;M;MG;2021-01-18
9962;25;F;ES;2021-10-12
9963;38;F;PR;2024-08-18
9964;30;F;ES;2025-03-03
9965;22;F;SC;2023-07-21
9966;23;F;MG;2023-10-11
9967;47;F;RS;2023-06-24
9968;48;M;SC;2022-10-12
9969;34;F;MG;2025-11-03
9970;28;F;SC;2023-05-02
9971;37;F;SP;2021-09-14
9972;26;F;SP;2024-05-27
9973;19;F;PR;2022-10-06
9974;54;F;ES;2021-12-23
9975;18;Outro;SC;2021-09-13
9976;21;F;MG;2022-08-31
9977;53;M;RJ;2024-07-21
9978;42;F;SP;2021-11-30
9979;20;M;SP;2024-10-23
9980;26;F;SC;2021-01-15
9981;39;M;RS;2021-06-28
9982;40;F;RJ;2025-01-08
9983;29;F;ES;2025-12-01
9984;27;F;ES;2024-11-27
9985;51;M;ES;2021-03-29
9986;60;M;PR;2021-04-04
9987;27;F;PR;2023-04-25
9988;47;F;RS;2024-11-19
9989;39;M;SC;2021-01-28
9990;23;M;RJ;2022-11-28
9991;19;F;SC;2021-03-16
9992;47;Outro;MG;2021-02-23
9993;19;F;RJ;2021-11-17
9994;49;F;MG;2025-05-02
9995;59;F;RJ;2023-01-30
9996;33;M;PR;2024-06-11
9997;29;F;ES;2022-09-22
9998;18;F;SP;2025-12-01
9999;25;F;RS;2024-06-07
10000;30;F;RJ;2025-11-12
10001;32;F;RJ;2021-11-28
10002;61;F;RS;2025-09-14
10003;25;Outro;SP;2025-02-04
10004;27;F;RS;2021-11-13
10005;63;F;RJ;2021-04-11
10006;22;M;RS;2021-09-05
10007;36;M;ES;2025-02-12
10008;64;F;SC;2023-05-11
10009;55;F;SP;2023-05-20
10010;28;M;SP;2025-07-07
10011;60;F;ES;2021-08-09
10012;37;F;ES;2024-09-24
10013;37;F;SP;2021-05-28
10014;38;M;ES;2023-10-10
10015;35;F;SC;2024-08-12
10016;27;Outro;ES;2025-09-29
10017;51;F;SC;2024-12-01
10018;43;M;ES;2022-08-04
10019;47;F;SP;2022-04-23
10020;26;F;RJ;2023-11-14
10021;63;F;MG;2023-06-02
10022;48;F;SP;2024-04-24
10023;59;F;RS;2021-06-19
10024;21;M;MG;2025-04-17
10025;23;M;ES;2022-03-14
10026;31;F;ES;2023-10-14
10027;21;F;RJ;2021-10-28
10028;43;F;ES;2022-11-19
10029;64;M;RS;2024-10-19
10030;56;F;MG;2023-09-15
10031;34;M;SP;2024-04-15
10032;36;F;SP;2021-05-24
10033;23;F;RS;2022-06-07
10034;46;F;SC;2025-02-13
10035;28;F;RJ;2025-02-24
10036;33;M;RS;2025-02-18
10037;47;M;MG;2022-10-21
10038;42;M;ES;2022-04-30
10039;57;M;PR;2023-04-02
10040;28;F;RJ;2024-12-31
10041;24;F;RJ;2021-07-14
10042;43;M;PR;2022-04-11
10043;39;M;RS;2023-09-05
10044;42;M;SP;2024-01-05
10045;36;F;SC;2024-03-29
10046;48;F;SP;2022-05-05
10047;43;F;SP;2021-04-10
10048;59;M;PR;2021-04-26
10049;58;Outro;ES;2022-01-15
10050;53;F;ES;2025-06-07
10051;40;F;SC;2023-04-04
10052;64;F;SC;2021-03-04
10053;30;F;MG;2021-05-12
10054;42;F;MG;2024-06-25
10055;19;;SP;2022-01-30
10056;19;M;PR;2022-10-05
10057;33;M;SC;2024-12-05
10058;26;F;RJ;2023-09-03
10059;45;F;ES;2024-12-22
10060;30;;RS;2023-07-03
10061;52;F;PR;2022-11-01
10062;58;Outro;SC;2022-12-29
10063;30;M;MG;2024-09-11
10064;48;F;SC;2022-06-30
10065;38;F;ES;2022-01-10
10066;49;F;SC;2023-04-24
10067;51;F;ES;2021-10-25
10068;25;F;PR;2024-07-26
10069;58;M;SC;2023-09-23
10070;19;M;SC;2021-10-23
10071;55;F;MG;2025-03-31
10072;49;F;PR;2021-04-25
10073;57;F;RJ;2022-05-08
10074;45;F;ES;2023-12-17
10075;54;F;RS;2023-05-29
10076;58;M;RS;2024-03-11
10077;18;F;PR;2022-12-20
10078;58;F;RS;2022-10-14
10079;27;F;PR;2022-09-11
10080;21;F;RS;2022-02-13
10081;52;F;RJ;2024-01-07
10082;27;F;PR;2023-10-23
10083;64;F;ES;2023-02-25
10084;28;M;RS;2021-02-04
10085;31;M;SP;2022-01-30
10086;55;M;SP;2024-05-26
10087;29;F;MG;2023-12-27
10088;62;F;RJ;2023-12-29
10089;34;F;MG;2024-06-01
10090;33;M;SP;2021-12-27
10091;52;F;RJ;2022-04-03
10092;19;F;PR;2021-10-21
10093;28;F;PR;2024-09-11
10094;58;Outro;ES;2024-05-11
10095;20;Outro;SC;2022-08-16
10096;46;F;SP;2023-08-13
10097;35;M;PR;2025-05-21
10098;37;F;RJ;2021-10-24
10099;64;F;SC;2023-08-04
10100;31;F;SC;2021-09-18
10101;51;F;PR;2023-02-28
10102;48;F;MG;2025-03-22
10103;57;Outro;MG;2024-03-01
10104;59;M;MG;2024-09-10
10105;35;F;SC;2023-12-28
10106;47;F;MG;2024-02-24
10107;42;F;MG;2024-11-17
10108;36;F;SC;2022-02-06
10109;25;M;ES;2023-04-07
10110;45;F;MG;2025-09-03
10111;25;F;ES;2021-12-02
10112;48;F;ES;2023-08-20
10113;20;F;PR;2021-01-29
10114;20;F;SC;2025-09-08
10115;61;Outro;RJ;2023-03-15
10116;39;M;MG;2023-04-24
10117;34;F;RJ;2025-06-29
10118;53;M;SP;2021-02-14
10119;34;Outro;ES;2024-01-30
10120;31;F;RS;2024-06-03
10121;26;F;SP;2022-02-23
10122;47;F;ES;2022-09-08
10123;38;F;MG;2021-09-19
10124;29;M;SP;2023-02-04
10125;54;F;SC;2025-08-28
10126;49;F;PR;2021-10-19
10127;28;F;SP;2024-05-20
10128;37;F;ES;2025-08-07
10129;52;F;SC;2025-01-19
10130;64;M;ES;2024-06-13
10131;63;F;RJ;2022-06-18
10132;28;F;RS;2023-12-29
10133;25;F;RS;2025-05-24
10134;21;Outro;SP;2024-06-23
10135;44;F;PR;2022-07-29
10136;61;F;MG;2021-08-25
10137;57;F;RJ;2024-09-16
10138;55;F;SP;2021-12-29
10139;64;F;RJ;2022-06-15
10140;47;F;SP;2023-01-13
10141;61;M;RS;2022-04-10
10142;44;F;MG;2024-06-06
10143;38;F;MG;2025-03-13
10144;37;M;RS;2022-01-17
10145;21;F;PR;2021-05-07
10146;28;F;RJ;2022-10-20
10147;30;F;PR;2024-02-12
10148;26;M;SP;2021-08-31
10149;21;M;MG;2024-03-14
10150;29;F;MG;2022-07-07
10151;26;F;ES;2025-08-24
10152;30;M;ES;2022-03-15
10153;43;F;RS;2024-09-23
10154;55;M;PR;2022-02-12
10155;59;F;RJ;2022-08-12
10156;30;;RS;2024-04-06
10157;56;M;SP;2023-03-07
10158;45;F;PR;2025-07-04
10159;36;F;MG;2025-09-27
10160;41;F;MG;2025-10-30
10161;36;F;MG;2024-04-05
10162;30;M;SP;2025-04-06
10163;30;F;RS;2024-04-03
10164;45;M;PR;2022-10-04
10165;19;F;SP;2024-07-09
10166;27;M;SC;2022-07-18
10167;39;F;MG;2024-07-08
10168;30;M;ES;2024-04-13
10169;26;F;PR;2023-03-22
10170;50;F;ES;2024-01-25
10171;31;F;PR;2024-10-12
10172;37;F;RS;2022-01-05
10173;32;F;MG;2025-04-25
10174;49;F;ES;2023-06-26
10175;50;;ES;2025-10-11
10176;34;F;PR;2024-03-11
10177;41;M;SC;2023-02-09
10178;47;F;SC;2024-04-05
10179;30;F;ES;2025-09-23
10180;64;F;ES;2024-09-04
10181;33;M;RS;2025-07-13
10182;19;F;MG;2022-10-20
10183;34;M;PR;2023-09-20
10184;49;F;PR;2024-09-20
10185;60;M;RJ;2023-09-16
10186;25;F;PR;2025-02-06
10187;20;F;MG;2025-07-23
10188;29;F;ES;2024-03-14
10189;37;F;RS;2023-12-14
10190;33;F;RJ;2021-05-02
10191;31;F;RS;2024-02-22
10192;33;F;RS;2021-06-16
10193;60;F;ES;2023-08-02
10194;50;F;PR;2023-04-14
10195;47;F;SP;2025-08-06
10196;29;M;ES;2021-01-22
10197;32;M;SC;2024-07-23
10198;35;F;PR;2022-02-12
10199;45;F;SC;2022-04-27
10200;40;F;MG;2021-10-26
10201;31;M;SC;2021-10-04
10202;47;M;PR;2023-03-27
10203;50;F;RJ;2021-11-18
10204;62;M;SC;2021-04-25
10205;32;F;SP;2021-09-29
10206;24;F;RS;2024-04-06
10207;32;Outro;SP;2024-12-30
10208;59;M;SP;2021-09-21
10209;63;M;SC;2021-09-07
10210;55;F;MG;2025-01-25
10211;63;F;SP;2023-05-28
10212;61;M;ES;2022-03-15
10213;28;M;RS;2025-11-26
10214;46;F;MG;2024-09-27
10215;48;F;PR;2025-01-29
10216;42;M;RJ;2023-12-18
10217;41;Outro;MG;2021-01-05
10218;36;M;RS;2025-07-05
10219;19;M;RS;2023-05-13
10220;39;F;RJ;2021-09-22
10221;37;F;MG;2024-06-26
10222;50;M;PR;2021-04-05
10223;25;F;RJ;2023-03-30
10224;42;M;RS;2022-11-28
10225;63;Outro;MG;2025-01-20
10226;26;F;RS;2023-01-11
10227;51;M;RJ;2021-11-13
10228;40;M;SP;2023-02-13
10229;22;F;RS;2021-04-29
10230;42;M;SP;2025-11-05
10231;25;F;SC;2023-03-05
10232;33;M;SP;2021-07-21
10233;62;F;ES;2025-12-03
10234;32;M;SP;2023-12-13
10235;18;F;SP;2021-11-13
10236;39;F;PR;2025-08-24
10237;20;F;RJ;2024-06-21
10238;55;F;RJ;2024-01-23
10239;31;F;SP;2025-04-25
10240;53;F;RJ;2024-07-27
10241;35;M;MG;2024-01-21
10242;64;M;SC;2023-03-24
10243;58;Outro;RS;2021-02-07
10244;35;M;SP;2022-02-17
10245;20;M;SC;2021-08-31
10246;27;F;SP;2024-10-19
10247;56;M;ES;2025-07-30
10248;64;M;SC;2023-12-24
10249;18;F;MG;2023-05-05
10250;44;M;SP;2021-07-20
10251;44;F;SP;2021-11-03
10252;28;Outro;RJ;2025-12-03
10253;22;M;SP;2021-06-24
10254;24;;SC;2025-09-09
10255;36;F;SC;2023-08-30
10256;46;F;SP;2023-10-13
10257;32;;SP;2023-09-21
10258;52;F;SP;2022-08-20
10259;64;F;ES;2022-11-03
10260;54;F;MG;2022-11-25
10261;29;M;RS;2022-07-02
10262;47;F;SC;2024-01-28
10263;37;F;ES;2024-06-03
10264;54;F;RS;2022-07-03
10265;20;F;RJ;2021-09-30
10266;26;F;PR;2023-09-03
10267;58;M;SP;2023-02-23
10268;56;M;SC;2024-04-24
10269;43;M;RS;2023-07-29
10270;19;F;RJ;2022-03-28
10271;40;M;SC;2022-07-15
10272;40;;PR;2025-03-09
10273;38;F;RS;2021-04-04
10274;33;F;SP;2024-08-23
10275;26;;SC;2025-10-28
10276;30;F;SP;2022-06-01
10277;45;M;PR;2023-08-12
10278;44;F;ES;2021-06-23
10279;34;M;RS;2022-11-26
10280;55;Outro;PR;2024-01-02
10281;53;F;PR;2024-03-14
10282;18;F;SC;2023-06-27
10283;35;F;RS;2025-08-15
10284;26;F;MG;2021-02-25
10285;30;F;SP;2022-11-26
10286;57;M;RS;2022-09-26
10287;62;F;SC;2021-09-01
10288;32;F;SP;2023-06-13
10289;60;F;ES;2021-07-23
10290;61;F;RS;2025-06-03
10291;63;F;ES;2021-01-16
10292;21;M;MG;2021-05-06
10293;50;M;MG;2022-08-22
10294;41;F;MG;2022-04-11
10295;53;F;ES;2023-03-01
10296;58;F;PR;2024-12-22
10297;27;F;SC;2024-10-06
10298;53;F;SP;2025-04-28
